BID,Nearest_FID,N,M,block_M
2004514,7537,0,0.0,0.54639175257732
2004515,7537,1,0.675257731958763,0.680412371134021
2004516,9689,0,0.0,0.95360824742268
2005514,7537,0,0.0,0.530927835051546
2005515,7537,1,0.690721649484536,0.675257731958763
2005516,9689,0,0.0,0.943298969072165
2006515,7413,0,0.0,0.128865979381443
2006516,9689,0,0.0,0.239690721649485
2007515,7413,1,0.639175257731959,0.608247422680412
2007516,9689,1,0.706185567010309,0.701030927835051
2008515,7413,1,0.711340206185567,0.734536082474227
2008516,9689,0,0.0,0.505154639175258
2009514,7537,0,0.0,0.664948453608247
2009515,7413,0,0.0,0.345360824742268
2009516,9689,1,0.65979381443299,0.623711340206186
2010514,7537,0,0.0,0.649484536082474
2010515,7413,0,0.0,0.448453608247423
2010516,9689,0,0.0,0.15979381443299
2011515,7413,0,0.0,0.077319587628866
2011516,9689,1,0.768041237113402,0.752577319587629
2012515,7413,0,0.0,0.185567010309278
2012516,9689,1,0.685567010309278,0.644329896907217
2013515,7413,0,0.0,0.149484536082474
2013516,9689,1,0.804123711340206,0.809278350515464
2014515,7413,0,0.0,0.134020618556701
2015515,7413,0,0.0,0.216494845360825
2016515,7413,0,0.0,0.435567010309278
2016516,9689,0,0.0,0.368556701030928
2017515,7413,0,0.0,0.0824742268041237
2017516,9689,0,0.0,0.0567010309278351
2018515,7413,0,0.0,0.0206185567010309
2018516,9689,0,0.0,0.0927835051546392
2019515,7413,0,0.0,0.561855670103093
2019516,9689,0,0.0,0.283505154639175
2020515,7413,1,0.742268041237113,0.742268041237113
2020516,9689,0,0.0,0.0051546391752577
2021516,9689,0,0.0,0.206185567010309
2022515,7537,0,0.0,1.0
2022516,9689,1,0.79639175257732,0.804123711340206
2023516,9689,0,0.0,0.350515463917526
2024516,9689,0,0.0,0.118556701030928
2025516,9689,0,0.0,0.324742268041237
2026516,9689,0,0.0,0.239690721649485
2027516,9689,0,0.0,0.0103092783505155
2029516,9689,0,0.0,0.288659793814433
2030516,9689,0,0.0,0.0463917525773196
2034516,7413,0,0.0,0.0154639175257732
2035516,7413,0,0.0,0.118556701030928
2036516,7413,0,0.0,0.407216494845361
2037516,7413,0,0.0,0.180412371134021
2038516,7413,0,0.0,0.139175257731959
2039516,9689,0,0.0,0.268041237113402
2040516,9689,0,0.0,0.201030927835052
2041516,9689,0,0.0,0.211340206185567
2042516,7413,0,0.0,0.103092783505155
2045516,9689,0,0.0,0.108247422680412
2046516,9689,0,0.0,0.0412371134020619
2047516,7413,0,0.0,0.0360824742268041
2048516,7413,0,0.0,0.118556701030928
2049516,7413,0,0.0,0.368556701030928
2050516,7413,0,0.0,0.0876288659793814
2051516,7413,0,0.0,0.0721649484536082
2052516,7413,0,0.0,0.22680412371134
3000514,7413,1,0.701030927835051,0.716494845360825
3001514,7413,0,0.0,0.541237113402062
3002514,7413,0,0.0,0.34020618556701
3003514,7413,0,0.0,0.587628865979381
3005514,7413,1,0.855670103092783,0.927835051546392
3006514,7413,0,0.0,0.592783505154639
3007514,7413,0,0.0,0.314432989690722
3010514,7413,0,0.0,0.579896907216495
3011514,7413,0,0.0,0.275773195876289
3012514,7413,0,0.0,0.494845360824742
3013514,7413,0,0.0,0.479381443298969
3014514,7413,0,0.0,0.231958762886598
3015514,7413,0,0.0,0.412371134020619
3016514,7413,0,0.0,0.65979381443299
3017514,7413,0,0.0,0.61340206185567
3018514,7413,0,0.0,0.510309278350515
3019514,7413,0,0.0,0.536082474226804
3020514,7413,0,0.0,0.304123711340206
3021514,7413,0,0.0,0.520618556701031
3025514,7537,1,0.695876288659794,0.690721649484536
3026514,7537,0,0.0,0.654639175257732
3027514,7537,0,0.0,0.255154639175258
3028514,7537,0,0.0,0.381443298969072
3029514,7537,0,0.0,0.391752577319588
3030514,7537,1,0.752577319587629,0.747422680412371
3031514,7537,0,0.0,0.556701030927835
3032514,7537,1,0.778350515463918,0.84020618556701
3033514,7537,1,0.731958762886598,0.721649484536082
3034514,7537,0,0.0,0.427835051546392
3036514,7537,1,0.829896907216495,0.835051546391753
3037514,7537,1,0.721649484536082,0.706185567010309
3038514,7537,0,0.0,0.355670103092784
3039514,7537,0,0.0,0.520618556701031
3040514,7413,0,0.0,0.45360824742268
3041514,7413,0,0.0,0.489690721649485
3042514,7413,0,0.0,0.376288659793814
3043514,7413,0,0.0,0.63659793814433
3044514,7413,0,0.0,0.422680412371134
3045514,7413,0,0.0,0.293814432989691
3046514,7413,0,0.0,0.443298969072165
3047514,7413,0,0.0,0.319587628865979
3048514,7413,1,0.716494845360825,0.711340206185567
3049514,7413,0,0.0,0.458762886597938
3050514,7413,0,0.0,0.469072164948454
3051514,7413,0,0.0,0.247422680412371
3052514,7413,0,0.0,0.402061855670103
3054514,7413,0,0.0,0.628865979381443
3056514,7413,0,0.0,0.579896907216495
3057514,7413,0,0.0,0.597938144329897
3058514,7413,0,0.0,0.572164948453608
3059514,7413,0,0.0,0.275773195876289
3060514,7413,0,0.0,0.603092783505155
3061514,7413,0,0.0,0.463917525773196
3062514,7413,0,0.0,0.56701030927835
3063514,7413,0,0.0,0.309278350515464
3064514,7413,0,0.0,0.618556701030928
3066514,7413,0,0.0,0.670103092783505
