"","Block_y","Tract","BID","Pdamage_avg","inv_dist_avg","Pdamage_PR","Efficiency_PR","SVI_PR_total","metric_sum","metric_PR"
"1",1000,515,1000515,0,0.0648656898656898,0.327319587628866,0.0412371134020619,0.585051546391753,0.37319587628866,0.298969072164948
"2",1001,514,1001514,0.0284718304761905,0,0.881443298969072,0.739690721649485,0.518041237113402,0.707731958762887,0.824742268041237
"3",1001,515,1001515,3.33333333333333e-08,0.00617283950617283,0.698453608247423,0.463917525773196,0.371134020618557,0.520618556701031,0.59020618556701
"4",1002,514,1002514,0.0728365385714286,0,0.922680412371134,0.739690721649485,0.577319587628866,0.747938144329897,0.855670103092783
"5",1003,514,1003514,0.109959724,0,0.963917525773196,0.739690721649485,0.891752577319588,0.89020618556701,0.989690721649485
"6",1003,515,1003515,6.66666666666667e-08,0.0128205128205128,0.724226804123711,0.43298969072165,1,0.776288659793815,0.891752577319588
"7",1004,515,1004515,1e-07,0,0.75,0.739690721649485,0.927835051546392,0.819072164948454,0.927835051546392
"8",1005,514,1005514,0.0971567671428571,0,0.948453608247423,0.739690721649485,0.88659793814433,0.881958762886598,0.979381443298969
"9",1005,515,1005515,0,0.160384615384615,0.327319587628866,0.00515463917525773,0.984536082474227,0.525773195876289,0.600515463917526
"10",1006,514,1006514,0.0164314377777778,0,0.850515463917526,0.739690721649485,0.855670103092783,0.830412371134021,0.943298969072165
"11",1006,515,1006515,0,0.0352408573901449,0.327319587628866,0.128865979381443,0.646907216494845,0.415463917525773,0.381443298969072
"12",1007,515,1007515,0,0.030109978631484,0.327319587628866,0.175257731958763,0.185567010309278,0.24020618556701,0.0670103092783505
"13",1008,514,1008514,0.0207039433333333,0,0.876288659793814,0.739690721649485,0.963917525773196,0.884020618556701,0.984536082474227
"14",1008,515,1008515,0,0.0164136924005345,0.327319587628866,0.376288659793814,0.396907216494845,0.364948453608247,0.27319587628866
"15",1008,516,1008516,1.42857142857143e-08,0.0208960049722227,0.664948453608247,0.298969072164948,0.324742268041237,0.455670103092784,0.463917525773196
"16",1009,515,1009515,0.00357453888888889,0.00654160654160654,0.793814432989691,0.458762886597938,0.907216494845361,0.772164948453608,0.881443298969072
"17",1009,516,1009516,0,0.0223214285714286,0.327319587628866,0.27319587628866,0.360824742268041,0.329896907216495,0.221649484536082
"18",1010,514,1010514,0.0518811116666667,0,0.907216494845361,0.739690721649485,0.716494845360825,0.797422680412371,0.90979381443299
"19",1010,515,1010515,0.00728075545454545,0.00606060606060606,0.824742268041237,0.469072164948454,0.850515463917526,0.763917525773196,0.876288659793814
"20",1011,514,1011514,0.00719052846153846,0,0.819587628865979,0.739690721649485,0.22680412371134,0.566494845360825,0.675257731958763
"21",1011,515,1011515,7.5e-08,0.0126201923076923,0.731958762886598,0.438144329896907,0.61340206185567,0.625773195876289,0.731958762886598
"22",1011,516,1011516,0.00837212,0,0.829896907216495,0.739690721649485,0.494845360824742,0.677835051546392,0.793814432989691
"23",1012,514,1012514,0.0630279872727273,0,0.917525773195876,0.739690721649485,0.118556701030928,0.562371134020619,0.664948453608247
